pago_id,socio_id,nivel,perfil_pago,monto,descuento,fecha_limite,fecha_pago,dias_retraso,metodo_pago
1056,91,Básico,puntual,30,0,2024-08-01,2024-08-01,0,Tarjeta
1057,91,Básico,puntual,30,0,2024-09-01,2024-09-01,0,Transferencia
1058,91,Básico,puntual,30,0,2024-10-01,2024-10-01,0,Efectivo
1059,91,Básico,puntual,30,0,2024-11-01,2024-11-01,0,Tarjeta
1060,91,Básico,puntual,30,0,2024-12-01,2024-12-01,0,Tarjeta
1061,91,Básico,puntual,30,0,2025-01-01,2025-01-01,0,Tarjeta
1062,91,Básico,puntual,30,0,2025-02-01,2025-02-01,0,Transferencia
1063,91,Básico,puntual,30,0,2025-03-01,2025-03-01,0,Efectivo
1064,91,Básico,puntual,30,0,2025-04-01,2025-04-01,0,Transferencia
1065,91,Básico,puntual,30,0,2025-05-01,2025-05-01,0,Débito automático
1066,91,Básico,puntual,30,0,2025-06-01,2025-06-01,0,Tarjeta
1067,92,Premium,moroso,70,0,2024-08-01,2024-08-11,10,Tarjeta
1068,92,Premium,moroso,70,0,2024-09-01,2024-09-21,20,Transferencia
1069,92,Premium,moroso,70,0,2024-10-01,2024-10-11,10,Efectivo
1070,92,Premium,moroso,70,0,2024-12-01,2024-12-06,5,Efectivo
1071,92,Premium,moroso,70,0,2025-01-01,2025-01-16,15,Tarjeta
1072,92,Premium,moroso,70,0,2025-03-01,2025-03-06,5,Débito automático
1073,92,Premium,moroso,70,0,2025-04-01,2025-04-11,10,Tarjeta
1074,92,Premium,moroso,70,0,2025-06-01,2025-06-16,15,Tarjeta
1075,93,Estándar,puntual,45,5,2024-07-01,2024-07-01,0,Tarjeta
1076,93,Estándar,puntual,50,0,2024-08-01,2024-08-02,1,Tarjeta
1077,93,Estándar,puntual,50,0,2024-09-01,2024-09-01,0,Débito automático
1078,93,Estándar,puntual,50,0,2024-10-01,2024-10-01,0,Transferencia
1079,93,Estándar,puntual,50,0,2024-11-01,2024-11-01,0,Efectivo
1080,93,Estándar,puntual,50,0,2024-12-01,2024-12-01,0,Tarjeta
1081,93,Estándar,puntual,50,0,2025-01-01,2025-01-02,1,Efectivo
1082,93,Estándar,puntual,50,0,2025-02-01,2025-02-01,0,Tarjeta
1083,93,Estándar,puntual,50,0,2025-03-01,2025-03-01,0,Efectivo
1084,93,Estándar,puntual,50,0,2025-04-01,2025-04-01,0,Efectivo
1085,93,Estándar,puntual,50,0,2025-05-01,2025-05-01,0,Tarjeta
1086,93,Estándar,puntual,50,0,2025-06-01,2025-06-01,0,Efectivo
1087,94,Estándar,leve_retraso,50,0,2024-07-01,2024-07-06,5,Tarjeta
1088,94,Estándar,leve_retraso,50,0,2024-08-01,2024-08-06,5,Transferencia
1089,94,Estándar,leve_retraso,50,0,2024-09-01,2024-09-06,5,Débito automático
1090,94,Estándar,leve_retraso,50,0,2024-10-01,2024-10-04,3,Tarjeta
1091,94,Estándar,leve_retraso,50,0,2024-11-01,2024-11-04,3,Efectivo
1092,94,Estándar,leve_retraso,50,0,2024-12-01,2024-12-04,3,Efectivo
1093,94,Estándar,leve_retraso,50,0,2025-01-01,2025-01-08,7,Tarjeta
1094,94,Estándar,leve_retraso,50,0,2025-02-01,2025-02-04,3,Tarjeta
1095,94,Estándar,leve_retraso,50,0,2025-03-01,2025-03-01,0,Efectivo
1096,94,Estándar,leve_retraso,50,0,2025-04-01,2025-04-04,3,Efectivo
1097,94,Estándar,leve_retraso,50,0,2025-05-01,2025-05-06,5,Transferencia
1098,94,Estándar,leve_retraso,50,0,2025-06-01,2025-06-06,5,Tarjeta
1099,95,Básico,puntual,30,0,2024-07-01,2024-07-02,1,Transferencia
1100,95,Básico,puntual,25,5,2024-08-01,2024-08-01,0,Transferencia
1101,95,Básico,puntual,25,5,2024-09-01,2024-09-01,0,Transferencia
1102,95,Básico,puntual,30,0,2024-10-01,2024-10-03,2,Tarjeta
1103,95,Básico,puntual,30,0,2024-11-01,2024-11-01,0,Tarjeta
1104,95,Básico,puntual,25,5,2024-12-01,2024-12-01,0,Tarjeta
1105,95,Básico,puntual,30,0,2025-01-01,2025-01-01,0,Tarjeta
1106,95,Básico,puntual,30,0,2025-02-01,2025-02-01,0,Efectivo
1107,95,Básico,puntual,30,0,2025-03-01,2025-03-01,0,Débito automático
1108,95,Básico,puntual,25,5,2025-04-01,2025-04-01,0,Débito automático
1109,95,Básico,puntual,30,0,2025-05-01,2025-05-03,2,Tarjeta
1110,95,Básico,puntual,30,0,2025-06-01,2025-06-01,0,Tarjeta
1111,96,Premium,puntual,70,0,2024-07-01,2024-07-01,0,Efectivo
1112,96,Premium,puntual,70,0,2024-08-01,2024-08-01,0,Tarjeta
1113,96,Premium,puntual,65,5,2024-09-01,2024-09-01,0,Transferencia
1114,96,Premium,puntual,70,0,2024-10-01,2024-10-01,0,Débito automático
1115,96,Premium,puntual,70,0,2024-11-01,2024-11-01,0,Transferencia
1116,96,Premium,puntual,70,0,2024-12-01,2024-12-01,0,Efectivo
1117,96,Premium,puntual,70,0,2025-01-01,2025-01-01,0,Tarjeta
1118,96,Premium,puntual,70,0,2025-02-01,2025-02-01,0,Efectivo
1119,96,Premium,puntual,70,0,2025-03-01,2025-03-01,0,Débito automático
1120,96,Premium,puntual,70,0,2025-04-01,2025-04-01,0,Efectivo
1121,96,Premium,puntual,70,0,2025-05-01,2025-05-01,0,Tarjeta
1122,96,Premium,puntual,70,0,2025-06-01,2025-06-03,2,Tarjeta
1123,97,Estándar,moroso,50,0,2024-10-01,2024-10-16,15,Débito automático
1124,97,Estándar,moroso,50,0,2024-12-01,2024-12-11,10,Tarjeta
1125,97,Estándar,moroso,50,0,2025-01-01,2025-01-11,10,Tarjeta
1126,97,Estándar,moroso,50,0,2025-03-01,2025-03-06,5,Tarjeta
1127,97,Estándar,moroso,50,0,2025-04-01,2025-04-11,10,Débito automático
1128,97,Estándar,moroso,50,0,2025-05-01,2025-05-16,15,Tarjeta
1129,97,Estándar,moroso,50,0,2025-06-01,2025-06-11,10,Transferencia
1130,98,Básico,puntual,30,0,2024-07-01,2024-07-03,2,Débito automático
1131,98,Básico,puntual,30,0,2024-08-01,2024-08-01,0,Efectivo
1132,98,Básico,puntual,30,0,2024-09-01,2024-09-01,0,Transferencia
1133,98,Básico,puntual,30,0,2024-10-01,2024-10-01,0,Débito automático
1134,98,Básico,puntual,30,0,2024-11-01,2024-11-01,0,Tarjeta
1135,98,Básico,puntual,30,0,2024-12-01,2024-12-01,0,Efectivo
1136,98,Básico,puntual,30,0,2025-01-01,2025-01-02,1,Tarjeta
1137,98,Básico,puntual,30,0,2025-02-01,2025-02-01,0,Tarjeta
1138,98,Básico,puntual,30,0,2025-03-01,2025-03-01,0,Efectivo
1139,98,Básico,puntual,30,0,2025-04-01,2025-04-01,0,Tarjeta
1140,98,Básico,puntual,30,0,2025-05-01,2025-05-01,0,Tarjeta
1141,98,Básico,puntual,20,10,2025-06-01,2025-06-01,0,Efectivo
1142,99,Premium,leve_retraso,70,0,2024-07-01,2024-07-04,3,Tarjeta
1143,99,Premium,leve_retraso,70,0,2024-08-01,2024-08-01,0,Tarjeta
1144,99,Premium,leve_retraso,70,0,2024-09-01,2024-09-08,7,Efectivo
1145,99,Premium,leve_retraso,70,0,2024-10-01,2024-10-01,0,Efectivo
1146,99,Premium,leve_retraso,70,0,2024-11-01,2024-11-01,0,Débito automático
1147,99,Premium,leve_retraso,70,0,2024-12-01,2024-12-04,3,Tarjeta
1148,99,Premium,leve_retraso,70,0,2025-01-01,2025-01-06,5,Efectivo
1149,99,Premium,leve_retraso,70,0,2025-02-01,2025-02-04,3,Tarjeta
1150,99,Premium,leve_retraso,70,0,2025-03-01,2025-03-04,3,Débito automático
1151,99,Premium,leve_retraso,70,0,2025-04-01,2025-04-06,5,Tarjeta
1152,99,Premium,leve_retraso,70,0,2025-05-01,2025-05-06,5,Efectivo
1153,99,Premium,leve_retraso,70,0,2025-06-01,2025-06-01,0,Efectivo
1154,100,Estándar,moroso,50,0,2024-07-01,2024-07-11,10,Tarjeta
1155,100,Estándar,moroso,50,0,2024-08-01,2024-08-11,10,Tarjeta
1156,100,Estándar,moroso,50,0,2024-11-01,2024-11-11,10,Transferencia
1157,100,Estándar,moroso,50,0,2025-02-01,2025-02-06,5,Efectivo
1158,100,Estándar,moroso,50,0,2025-03-01,2025-03-06,5,Tarjeta
1159,100,Estándar,moroso,50,0,2025-04-01,2025-04-06,5,Tarjeta
1160,100,Estándar,moroso,50,0,2025-05-01,2025-05-06,5,Transferencia
1161,101,Básico,leve_retraso,30,0,2024-07-01,2024-07-06,5,Efectivo
1162,101,Básico,leve_retraso,30,0,2024-08-01,2024-08-06,5,Tarjeta
1163,101,Básico,leve_retraso,30,0,2024-09-01,2024-09-08,7,Tarjeta
1164,101,Básico,leve_retraso,30,0,2024-10-01,2024-10-01,0,Efectivo
1165,101,Básico,leve_retraso,30,0,2024-11-01,2024-11-06,5,Tarjeta
1166,101,Básico,leve_retraso,30,0,2024-12-01,2024-12-06,5,Efectivo
1167,101,Básico,leve_retraso,30,0,2025-01-01,2025-01-04,3,Efectivo
1168,101,Básico,leve_retraso,30,0,2025-02-01,2025-02-08,7,Tarjeta
1169,101,Básico,leve_retraso,30,0,2025-03-01,2025-03-08,7,Efectivo
1170,101,Básico,leve_retraso,30,0,2025-04-01,2025-04-06,5,Tarjeta
1171,101,Básico,leve_retraso,30,0,2025-05-01,2025-05-04,3,Transferencia
1172,101,Básico,leve_retraso,30,0,2025-06-01,2025-06-08,7,Transferencia
1173,102,Premium,puntual,70,0,2024-07-01,2024-07-01,0,Efectivo
1174,102,Premium,puntual,70,0,2024-08-01,2024-08-01,0,Transferencia
1175,102,Premium,puntual,70,0,2024-09-01,2024-09-01,0,Débito automático
1176,102,Premium,puntual,70,0,2024-10-01,2024-10-01,0,Efectivo
1177,102,Premium,puntual,70,0,2024-11-01,2024-11-01,0,Tarjeta
1178,102,Premium,puntual,70,0,2024-12-01,2024-12-02,1,Efectivo
1179,102,Premium,puntual,70,0,2025-01-01,2025-01-02,1,Efectivo
1180,102,Premium,puntual,60,10,2025-02-01,2025-02-01,0,Efectivo
1181,102,Premium,puntual,70,0,2025-03-01,2025-03-01,0,Débito automático
1182,102,Premium,puntual,60,10,2025-04-01,2025-04-01,0,Tarjeta
1183,102,Premium,puntual,70,0,2025-05-01,2025-05-01,0,Tarjeta
1184,102,Premium,puntual,70,0,2025-06-01,2025-06-01,0,Transferencia
1185,103,Básico,leve_retraso,30,0,2024-07-01,2024-07-01,0,Efectivo
1186,103,Básico,leve_retraso,30,0,2024-08-01,2024-08-01,0,Tarjeta
1187,103,Básico,leve_retraso,30,0,2024-09-01,2024-09-04,3,Tarjeta
1188,103,Básico,leve_retraso,30,0,2024-10-01,2024-10-06,5,Transferencia
1189,103,Básico,leve_retraso,30,0,2024-11-01,2024-11-08,7,Tarjeta
1190,103,Básico,leve_retraso,30,0,2024-12-01,2024-12-06,5,Efectivo
1191,103,Básico,leve_retraso,30,0,2025-01-01,2025-01-01,0,Efectivo
1192,103,Básico,leve_retraso,30,0,2025-02-01,2025-02-04,3,Tarjeta
1193,103,Básico,leve_retraso,30,0,2025-03-01,2025-03-06,5,Efectivo
1194,103,Básico,leve_retraso,30,0,2025-04-01,2025-04-06,5,Tarjeta
1195,103,Básico,leve_retraso,30,0,2025-05-01,2025-05-01,0,Tarjeta
1196,103,Básico,leve_retraso,30,0,2025-06-01,2025-06-01,0,Tarjeta
1197,104,Estándar,puntual,50,0,2024-07-01,2024-07-01,0,Efectivo
1198,104,Estándar,puntual,50,0,2024-08-01,2024-08-02,1,Tarjeta
1199,104,Estándar,puntual,50,0,2024-09-01,2024-09-01,0,Débito automático
1200,104,Estándar,puntual,50,0,2024-10-01,2024-10-01,0,Tarjeta
1201,104,Estándar,puntual,50,0,2024-11-01,2024-11-01,0,Tarjeta
1202,104,Estándar,puntual,45,5,2024-12-01,2024-12-01,0,Transferencia
1203,104,Estándar,puntual,45,5,2025-01-01,2025-01-01,0,Efectivo
1204,104,Estándar,puntual,50,0,2025-02-01,2025-02-01,0,Efectivo
1205,104,Estándar,puntual,50,0,2025-03-01,2025-03-01,0,Efectivo
1206,104,Estándar,puntual,50,0,2025-04-01,2025-04-01,0,Efectivo
1207,104,Estándar,puntual,45,5,2025-05-01,2025-05-01,0,Tarjeta
1208,104,Estándar,puntual,50,0,2025-06-01,2025-06-01,0,Transferencia
1209,105,Básico,puntual,20,10,2024-07-01,2024-07-01,0,Tarjeta
1210,105,Básico,puntual,20,10,2024-08-01,2024-08-01,0,Tarjeta
1211,105,Básico,puntual,30,0,2024-09-01,2024-09-03,2,Tarjeta
1212,105,Básico,puntual,20,10,2024-10-01,2024-10-01,0,Transferencia
1213,105,Básico,puntual,30,0,2024-11-01,2024-11-01,0,Tarjeta
1214,105,Básico,puntual,30,0,2024-12-01,2024-12-01,0,Tarjeta
1215,105,Básico,puntual,30,0,2025-01-01,2025-01-01,0,Tarjeta
1216,105,Básico,puntual,30,0,2025-02-01,2025-02-01,0,Efectivo
1217,105,Básico,puntual,30,0,2025-03-01,2025-03-01,0,Transferencia
1218,105,Básico,puntual,30,0,2025-04-01,2025-04-01,0,Tarjeta
1219,105,Básico,puntual,30,0,2025-05-01,2025-05-01,0,Débito automático
1220,105,Básico,puntual,30,0,2025-06-01,2025-06-01,0,Efectivo
1221,106,Estándar,puntual,50,0,2024-07-01,2024-07-01,0,Efectivo
1222,106,Estándar,puntual,50,0,2024-08-01,2024-08-03,2,Tarjeta
1223,106,Estándar,puntual,50,0,2024-09-01,2024-09-01,0,Tarjeta
1224,106,Estándar,puntual,45,5,2024-10-01,2024-10-01,0,Efectivo
1225,106,Estándar,puntual,50,0,2024-11-01,2024-11-01,0,Efectivo
1226,106,Estándar,puntual,50,0,2024-12-01,2024-12-02,1,Efectivo
1227,106,Estándar,puntual,50,0,2025-01-01,2025-01-01,0,Transferencia
1228,106,Estándar,puntual,50,0,2025-02-01,2025-02-01,0,Transferencia
1229,106,Estándar,puntual,50,0,2025-03-01,2025-03-01,0,Efectivo
1230,106,Estándar,puntual,50,0,2025-04-01,2025-04-01,0,Tarjeta
1231,106,Estándar,puntual,40,10,2025-05-01,2025-05-01,0,Tarjeta
1232,106,Estándar,puntual,45,5,2025-06-01,2025-06-01,0,Efectivo
1233,107,Básico,leve_retraso,30,0,2024-07-01,2024-07-04,3,Débito automático
1234,107,Básico,leve_retraso,30,0,2024-08-01,2024-08-01,0,Tarjeta
1235,107,Básico,leve_retraso,30,0,2024-09-01,2024-09-06,5,Efectivo
1236,107,Básico,leve_retraso,30,0,2024-10-01,2024-10-04,3,Tarjeta
1237,107,Básico,leve_retraso,30,0,2024-11-01,2024-11-04,3,Efectivo
1238,107,Básico,leve_retraso,30,0,2024-12-01,2024-12-01,0,Tarjeta
1239,107,Básico,leve_retraso,30,0,2025-01-01,2025-01-01,0,Transferencia
1240,107,Básico,leve_retraso,30,0,2025-02-01,2025-02-04,3,Tarjeta
1241,107,Básico,leve_retraso,30,0,2025-03-01,2025-03-06,5,Tarjeta
1242,107,Básico,leve_retraso,30,0,2025-04-01,2025-04-01,0,Débito automático
1243,107,Básico,leve_retraso,30,0,2025-05-01,2025-05-01,0,Efectivo
1244,107,Básico,leve_retraso,30,0,2025-06-01,2025-06-06,5,Tarjeta
1245,108,Básico,leve_retraso,30,0,2024-07-01,2024-07-04,3,Efectivo
1246,108,Básico,leve_retraso,30,0,2024-08-01,2024-08-04,3,Efectivo
1247,108,Básico,leve_retraso,30,0,2024-09-01,2024-09-08,7,Efectivo
1248,108,Básico,leve_retraso,30,0,2024-10-01,2024-10-06,5,Tarjeta
1249,108,Básico,leve_retraso,30,0,2024-11-01,2024-11-06,5,Transferencia
1250,108,Básico,leve_retraso,30,0,2024-12-01,2024-12-06,5,Tarjeta
1251,108,Básico,leve_retraso,30,0,2025-01-01,2025-01-01,0,Efectivo
1252,108,Básico,leve_retraso,30,0,2025-02-01,2025-02-06,5,Transferencia
1253,108,Básico,leve_retraso,30,0,2025-03-01,2025-03-04,3,Efectivo
1254,108,Básico,leve_retraso,30,0,2025-04-01,2025-04-04,3,Tarjeta
1255,108,Básico,leve_retraso,30,0,2025-05-01,2025-05-04,3,Transferencia
1256,108,Básico,leve_retraso,30,0,2025-06-01,2025-06-08,7,Efectivo
1257,109,Estándar,puntual,50,0,2024-07-01,2024-07-01,0,Tarjeta
1258,109,Estándar,puntual,40,10,2024-08-01,2024-08-01,0,Efectivo
1259,109,Estándar,puntual,50,0,2024-09-01,2024-09-01,0,Tarjeta
1260,109,Estándar,puntual,45,5,2024-10-01,2024-10-01,0,Tarjeta
1261,109,Estándar,puntual,50,0,2024-11-01,2024-11-01,0,Tarjeta
1262,109,Estándar,puntual,50,0,2024-12-01,2024-12-01,0,Efectivo
1263,109,Estándar,puntual,40,10,2025-01-01,2025-01-01,0,Efectivo
1264,109,Estándar,puntual,45,5,2025-02-01,2025-02-02,1,Tarjeta
1265,109,Estándar,puntual,50,0,2025-03-01,2025-03-01,0,Efectivo
1266,109,Estándar,puntual,40,10,2025-04-01,2025-04-01,0,Efectivo
1267,109,Estándar,puntual,50,0,2025-05-01,2025-05-01,0,Efectivo
1268,109,Estándar,puntual,50,0,2025-06-01,2025-06-01,0,Transferencia
1269,110,Premium,leve_retraso,70,0,2024-07-01,2024-07-04,3,Efectivo
1270,110,Premium,leve_retraso,70,0,2024-08-01,2024-08-04,3,Tarjeta
1271,110,Premium,leve_retraso,70,0,2024-09-01,2024-09-08,7,Tarjeta
1272,110,Premium,leve_retraso,70,0,2024-10-01,2024-10-01,0,Transferencia
1273,110,Premium,leve_retraso,70,0,2024-11-01,2024-11-01,0,Débito automático
1274,110,Premium,leve_retraso,70,0,2024-12-01,2024-12-04,3,Tarjeta
1275,110,Premium,leve_retraso,70,0,2025-01-01,2025-01-01,0,Tarjeta
1276,110,Premium,leve_retraso,70,0,2025-02-01,2025-02-06,5,Transferencia
1277,110,Premium,leve_retraso,70,0,2025-03-01,2025-03-01,0,Efectivo
1278,110,Premium,leve_retraso,70,0,2025-04-01,2025-04-06,5,Débito automático
1279,110,Premium,leve_retraso,70,0,2025-05-01,2025-05-01,0,Tarjeta
1280,110,Premium,leve_retraso,70,0,2025-06-01,2025-06-04,3,Transferencia
1281,111,Estándar,leve_retraso,50,0,2024-07-01,2024-07-01,0,Efectivo
1282,111,Estándar,leve_retraso,50,0,2024-08-01,2024-08-06,5,Efectivo
1283,111,Estándar,leve_retraso,50,0,2024-09-01,2024-09-04,3,Tarjeta
1284,111,Estándar,leve_retraso,50,0,2024-10-01,2024-10-04,3,Tarjeta
1285,111,Estándar,leve_retraso,50,0,2024-11-01,2024-11-04,3,Efectivo
1286,111,Estándar,leve_retraso,50,0,2024-12-01,2024-12-04,3,Transferencia
1287,111,Estándar,leve_retraso,50,0,2025-01-01,2025-01-06,5,Efectivo
1288,111,Estándar,leve_retraso,50,0,2025-02-01,2025-02-01,0,Efectivo
1289,111,Estándar,leve_retraso,50,0,2025-03-01,2025-03-04,3,Tarjeta
1290,111,Estándar,leve_retraso,50,0,2025-04-01,2025-04-06,5,Efectivo
1291,111,Estándar,leve_retraso,50,0,2025-05-01,2025-05-01,0,Tarjeta
1292,111,Estándar,leve_retraso,50,0,2025-06-01,2025-06-06,5,Efectivo
1293,112,Básico,puntual,30,0,2024-07-01,2024-07-01,0,Transferencia
1294,112,Básico,puntual,30,0,2024-08-01,2024-08-01,0,Efectivo
1295,112,Básico,puntual,30,0,2024-09-01,2024-09-01,0,Tarjeta
1296,112,Básico,puntual,30,0,2024-10-01,2024-10-01,0,Transferencia
1297,112,Básico,puntual,30,0,2024-11-01,2024-11-01,0,Transferencia
1298,112,Básico,puntual,30,0,2024-12-01,2024-12-01,0,Efectivo
1299,112,Básico,puntual,20,10,2025-01-01,2025-01-01,0,Tarjeta
1300,112,Básico,puntual,20,10,2025-02-01,2025-02-01,0,Tarjeta
1301,112,Básico,puntual,30,0,2025-03-01,2025-03-02,1,Efectivo
1302,112,Básico,puntual,30,0,2025-04-01,2025-04-01,0,Tarjeta
1303,112,Básico,puntual,30,0,2025-05-01,2025-05-01,0,Tarjeta
1304,112,Básico,puntual,30,0,2025-06-01,2025-06-01,0,Débito automático
1305,113,Básico,puntual,30,0,2024-07-01,2024-07-01,0,Tarjeta
1306,113,Básico,puntual,30,0,2024-08-01,2024-08-01,0,Transferencia
1307,113,Básico,puntual,25,5,2024-09-01,2024-09-01,0,Efectivo
1308,113,Básico,puntual,30,0,2024-10-01,2024-10-01,0,Transferencia
1309,113,Básico,puntual,30,0,2024-11-01,2024-11-01,0,Efectivo
1310,113,Básico,puntual,30,0,2024-12-01,2024-12-01,0,Débito automático
1311,113,Básico,puntual,25,5,2025-01-01,2025-01-01,0,Tarjeta
1312,113,Básico,puntual,30,0,2025-02-01,2025-02-01,0,Tarjeta
1313,113,Básico,puntual,30,0,2025-03-01,2025-03-01,0,Transferencia
1314,113,Básico,puntual,30,0,2025-04-01,2025-04-01,0,Efectivo
1315,113,Básico,puntual,30,0,2025-05-01,2025-05-01,0,Efectivo
1316,113,Básico,puntual,20,10,2025-06-01,2025-06-01,0,Efectivo
1317,114,Básico,moroso,30,0,2024-07-01,2024-07-06,5,Débito automático
1318,114,Básico,moroso,30,0,2024-09-01,2024-09-11,10,Efectivo
1319,114,Básico,moroso,30,0,2024-11-01,2024-11-16,15,Transferencia
1320,114,Básico,moroso,30,0,2024-12-01,2024-12-16,15,Tarjeta
1321,114,Básico,moroso,30,0,2025-01-01,2025-01-11,10,Tarjeta
1322,114,Básico,moroso,30,0,2025-02-01,2025-02-06,5,Transferencia
1323,114,Básico,moroso,30,0,2025-03-01,2025-03-06,5,Efectivo
1324,114,Básico,moroso,30,0,2025-04-01,2025-04-11,10,Transferencia
1325,114,Básico,moroso,30,0,2025-06-01,2025-06-16,15,Efectivo
1326,115,Estándar,moroso,50,0,2024-07-01,2024-07-21,20,Transferencia
1327,115,Estándar,moroso,50,0,2024-08-01,2024-08-21,20,Tarjeta
1328,115,Estándar,moroso,50,0,2024-09-01,2024-09-16,15,Tarjeta
1329,115,Estándar,moroso,50,0,2024-10-01,2024-10-06,5,Transferencia
1330,115,Estándar,moroso,50,0,2024-12-01,2024-12-06,5,Efectivo
1331,115,Estándar,moroso,50,0,2025-01-01,2025-01-06,5,Tarjeta
1332,115,Estándar,moroso,50,0,2025-02-01,2025-02-16,15,Efectivo
1333,115,Estándar,moroso,50,0,2025-04-01,2025-04-21,20,Tarjeta
1334,115,Estándar,moroso,50,0,2025-05-01,2025-05-06,5,Transferencia
1335,115,Estándar,moroso,50,0,2025-06-01,2025-06-06,5,Efectivo
1336,116,Estándar,leve_retraso,50,0,2024-07-01,2024-07-06,5,Efectivo
1337,116,Estándar,leve_retraso,50,0,2024-08-01,2024-08-04,3,Tarjeta
1338,116,Estándar,leve_retraso,50,0,2024-09-01,2024-09-01,0,Efectivo
1339,116,Estándar,leve_retraso,50,0,2024-10-01,2024-10-06,5,Transferencia
1340,116,Estándar,leve_retraso,50,0,2024-11-01,2024-11-06,5,Transferencia
1341,116,Estándar,leve_retraso,50,0,2024-12-01,2024-12-04,3,Transferencia
1342,116,Estándar,leve_retraso,50,0,2025-01-01,2025-01-04,3,Tarjeta
1343,116,Estándar,leve_retraso,50,0,2025-02-01,2025-02-08,7,Efectivo
1344,116,Estándar,leve_retraso,50,0,2025-03-01,2025-03-04,3,Tarjeta
1345,116,Estándar,leve_retraso,50,0,2025-04-01,2025-04-01,0,Efectivo
1346,116,Estándar,leve_retraso,50,0,2025-05-01,2025-05-06,5,Débito automático
1347,116,Estándar,leve_retraso,50,0,2025-06-01,2025-06-04,3,Efectivo
1348,117,Básico,puntual,20,10,2024-07-01,2024-07-01,0,Transferencia
1349,117,Básico,puntual,30,0,2024-08-01,2024-08-01,0,Tarjeta
1350,117,Básico,puntual,30,0,2024-09-01,2024-09-01,0,Tarjeta
1351,117,Básico,puntual,25,5,2024-10-01,2024-10-01,0,Tarjeta
1352,117,Básico,puntual,20,10,2024-11-01,2024-11-01,0,Transferencia
1353,117,Básico,puntual,30,0,2024-12-01,2024-12-01,0,Transferencia
1354,117,Básico,puntual,30,0,2025-01-01,2025-01-01,0,Efectivo
1355,117,Básico,puntual,30,0,2025-02-01,2025-02-01,0,Tarjeta
1356,117,Básico,puntual,30,0,2025-03-01,2025-03-01,0,Efectivo
1357,117,Básico,puntual,30,0,2025-04-01,2025-04-01,0,Tarjeta
1358,117,Básico,puntual,30,0,2025-05-01,2025-05-01,0,Efectivo
1359,117,Básico,puntual,25,5,2025-06-01,2025-06-03,2,Tarjeta
1360,118,Estándar,puntual,45,5,2024-07-01,2024-07-01,0,Transferencia
1361,118,Estándar,puntual,45,5,2024-08-01,2024-08-01,0,Tarjeta
1362,118,Estándar,puntual,50,0,2024-09-01,2024-09-01,0,Efectivo
1363,118,Estándar,puntual,50,0,2024-10-01,2024-10-01,0,Efectivo
1364,118,Estándar,puntual,50,0,2024-11-01,2024-11-01,0,Débito automático
1365,118,Estándar,puntual,50,0,2024-12-01,2024-12-01,0,Transferencia
1366,118,Estándar,puntual,50,0,2025-01-01,2025-01-02,1,Tarjeta
1367,118,Estándar,puntual,50,0,2025-02-01,2025-02-02,1,Débito automático
1368,118,Estándar,puntual,50,0,2025-03-01,2025-03-01,0,Débito automático
1369,118,Estándar,puntual,50,0,2025-04-01,2025-04-02,1,Tarjeta
1370,118,Estándar,puntual,50,0,2025-05-01,2025-05-01,0,Tarjeta
1371,118,Estándar,puntual,50,0,2025-06-01,2025-06-01,0,Tarjeta
1372,119,Básico,puntual,30,0,2024-07-01,2024-07-01,0,Tarjeta
1373,119,Básico,puntual,20,10,2024-08-01,2024-08-01,0,Tarjeta
1374,119,Básico,puntual,30,0,2024-09-01,2024-09-01,0,Tarjeta
1375,119,Básico,puntual,30,0,2024-10-01,2024-10-01,0,Transferencia
1376,119,Básico,puntual,30,0,2024-11-01,2024-11-01,0,Tarjeta
1377,119,Básico,puntual,30,0,2024-12-01,2024-12-01,0,Efectivo
1378,119,Básico,puntual,30,0,2025-01-01,2025-01-02,1,Tarjeta
1379,119,Básico,puntual,30,0,2025-02-01,2025-02-01,0,Tarjeta
1380,119,Básico,puntual,30,0,2025-03-01,2025-03-01,0,Tarjeta
1381,119,Básico,puntual,30,0,2025-04-01,2025-04-01,0,Tarjeta
1382,119,Básico,puntual,25,5,2025-05-01,2025-05-01,0,Tarjeta
1383,119,Básico,puntual,30,0,2025-06-01,2025-06-01,0,Tarjeta
1384,120,Básico,leve_retraso,30,0,2024-07-01,2024-07-01,0,Efectivo
1385,120,Básico,leve_retraso,30,0,2024-08-01,2024-08-01,0,Efectivo
1386,120,Básico,leve_retraso,30,0,2024-09-01,2024-09-04,3,Tarjeta
1387,120,Básico,leve_retraso,30,0,2024-10-01,2024-10-04,3,Efectivo
1388,120,Básico,leve_retraso,30,0,2024-11-01,2024-11-01,0,Transferencia
1389,120,Básico,leve_retraso,30,0,2024-12-01,2024-12-04,3,Transferencia
1390,120,Básico,leve_retraso,30,0,2025-01-01,2025-01-04,3,Tarjeta
1391,120,Básico,leve_retraso,30,0,2025-02-01,2025-02-04,3,Tarjeta
1392,120,Básico,leve_retraso,30,0,2025-03-01,2025-03-04,3,Tarjeta
1393,120,Básico,leve_retraso,30,0,2025-04-01,2025-04-01,0,Tarjeta
1394,120,Básico,leve_retraso,30,0,2025-05-01,2025-05-06,5,Débito automático
1395,120,Básico,leve_retraso,30,0,2025-06-01,2025-06-04,3,Tarjeta
1396,121,Premium,moroso,70,0,2024-08-01,2024-08-06,5,Débito automático
